Id|Sponsor|Status|Start|Completion|Type|Submission|Conditions|Interventions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108326|Ced Service GmbH|Recruiting|Apr 2017|Mar 2023|Observational [Patient Registry]|Mar 2017|Crohn Disease|Infliximab,Ustekinumab,Vedolizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102658|Radboud University|Completed|Jan 2017|Jul 2017|Interventional|Jan 2017|Obesity|Micafungin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105882|InVivo Therapeutics|Withdrawn|Mar 2017|Mar 2018|Interventional|Mar 2017|Spinal Cord Injuries,Wounds and Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108300|Ain Shams University|Unknown status|Aug 2019|Aug 2021|Interventional|Mar 2017|Sarcoma|Doxorubicin,Propranolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101748|M.D. Anderson Cancer Center|Recruiting|Jan 2018|Jan 2026|Interventional|Mar 2017|Carcinoma,Breast Neoplasms,Inflammatory Breast Neoplasms|Paclitaxel,Cyclophosphamide,Doxorubicin,Liposomal doxorubicin,Trastuzumab,Albumin-Bound Paclitaxel,Daunorubicin,Pertuzumab,Trastuzumab biosimilar HLX02,Antineoplastic Agents,Antibodies,Immunoglobulins,,,,,,,,,,,,,,,,,,,,,,
NCT03108976|Hospices Civils de Lyon|Unknown status|Apr 2015|Apr 2019|Interventional|Mar 2017|Autistic Disorder,Autism Spectrum Disorder,Child Development Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103659|Assistance Publique Hopitaux De Marseille|Unknown status|Apr 2017|Apr 2019|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102905|Centre Hospitalier Universitaire, Amiens|Unknown status|Dec 2016|Jun 2017|Observational|Mar 2017|Exanthema|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108742|Inje University|Completed|Oct 2016|Jan 2019|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108391|Chinese Academy of Medical Sciences|Unknown status|Jan 2017|Oct 2017|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109457|Cairo University|Completed|Sep 2017|Sep 2018|Observational|Apr 2017|Hepatitis A,Hepatitis C,Carcinoma,Squamous Cell Carcinoma of Head and Neck,Hepatitis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105687|Comenius University|Completed|Jun 2017|Feb 2018|Interventional|Mar 2017|Hypertension,Essential Hypertension|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107832|Abant Izzet Baysal University|Completed|Dec 2012|Dec 2013|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108313|Cairo University|Unknown status|Mar 2017|Apr 2018|Interventional|Mar 2017|Dental Caries|Fluorides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100370|The University of Texas Health Science Center, Houston|Recruiting|May 2016|Dec 2022|Interventional|Nov 2016|Brain Injuries,Wounds and Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101904|Bangor University|Completed|Feb 2016|Mar 2017|Interventional|Mar 2016|Altitude Sickness,Hypoxia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107273|Centre Hospitalier Universitaire, Amiens|Completed|Jun 2016|Jan 2018|Observational|Mar 2017|Preleukemia,Myelodysplastic Syndromes,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107676|General Committee of Teaching Hospitals and Institutes, Egypt|Completed|Feb 2017|Dec 2017|Interventional|Apr 2017|Spinal Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105466|Zhongshan Ophthalmic Center, Sun Yat-sen University|Unknown status|Feb 2016|Feb 2020|Interventional|Aug 2016|Corneal Diseases|Tobramycin,Ophthalmic Solutions,Tacrolimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105375|Cinclus Pharma AG|Completed|Feb 2017|Oct 2017|Interventional|Mar 2017||Omeprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103022|University of Florida|Completed|Jun 2017|Apr 2019|Interventional|Mar 2017|Ductus Arteriosus|Acetaminophen,Ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100149|Hoffmann-La Roche|Active, not recruiting|Jun 2017|Sep 2026|Interventional|Mar 2017|Parkinson Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101644|Université Catholique de Louvain|Completed|Mar 2017|Jun 2019|Interventional|Mar 2017|Acquired Immunodeficiency Syndrome,HIV Infections|Darunavir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104569|Hepatopancreatobiliary Surgery Institute of Gansu Province|Recruiting|Jul 2017|Apr 2021|Interventional|Mar 2017|Cholangiocarcinoma,Klatskin Tumor,Cholangitis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106220|Mayo Clinic|Terminated|Mar 2017|Jan 2021|Interventional|Mar 2017|Sarcopenia,Frailty|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108378|Bracco Diagnostics, Inc|Completed|Oct 2014|Dec 2019|Observational|Feb 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102268|The Second Hospital of Nanjing Medical University|Unknown status|May 2017|Mar 2020|Observational [Patient Registry]|Mar 2017|Cholangiocarcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106649|Postgraduate Institute of Medical Education and Research|Unknown status|Apr 2016|Jun 2017|Interventional|Mar 2017|Hypotension|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105960|Cairo University|Unknown status|Mar 2017|Jun 2017|Interventional|Mar 2017|Gingival Hemorrhage,Hemorrhage|Chlorhexidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104647|VRHealth Group Ltd|Completed|Jul 2017|Aug 2017|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109756|Ovid Therapeutics Inc.|Completed|Apr 2017|Nov 2017|Interventional|Apr 2017|Fragile X Syndrome,Angelman Syndrome,Syndrome|Gaboxadol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103945|Erasmus Medical Center|Completed|Apr 2017|Nov 2017|Observational|Mar 2017|Atrial Fibrillation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108664|Sylentis, S.A.|Completed|May 2017|Nov 2018|Interventional|Mar 2017|Dry Eye Syndromes,Keratoconjunctivitis Sicca,Eye Diseases|Pharmaceutical Solutions,Ophthalmic Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106415|Mayo Clinic|Recruiting|Sep 2017|Jul 2022|Interventional|Apr 2017|Breast Neoplasms,Triple Negative Breast Neoplasms|Pembrolizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107598|University Hospital, Mahdia|Terminated|Mar 2016|Sep 2016|Interventional|Dec 2016|Hypotension|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102164|University School of Physical Education in Wroclaw|Unknown status|Apr 2016|Jul 2018|Observational|Mar 2017|Heart Failure|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109015|Duke University|Completed|Sep 2017|Oct 2019|Interventional|Apr 2017|Carcinoma|Sunitinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105310|Aga Khan University|Unknown status|Jan 2016|Jun 2017|Interventional|Mar 2017|Hepatitis A,Hepatitis D,Hepatitis|Interferons,Interferon-alpha,Ezetimibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105791|Rothman Institute Orthopaedics|Completed|Jul 2015|Jul 2016|Interventional|Apr 2017|Rotator Cuff Injuries|Analgesics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109184|Northeastern University|Completed|Jan 2015|Dec 2018|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107624|Harbin Medical University|Completed|Jun 2016|Jun 2017|Observational|Mar 2017|Myocardial Infarction,Infarction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104140|Cairo University|Completed|Apr 2017|Apr 2018|Interventional|Mar 2017|Shock|Ketamine,Thiopental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101150|King Fahad Medical City|Completed|Oct 2012|Dec 2015|Interventional|Mar 2017|Eclampsia,Pre-Eclampsia,Vitamin D Deficiency|Vitamin D,Ergocalciferols,Cholecalciferol,Vitamins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109535|University of Iowa|Completed|Sep 2016|Apr 2017|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101527|William Coryell|Terminated|May 2011|Feb 2012|Interventional|Mar 2017|Depressive Disorder,Depression|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103711|University of Valencia|Completed|Jul 2010|Dec 2011|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100266|Ole Kudsk Jensen|Completed|Jan 2016|Apr 2018|Interventional|Mar 2017|Back Pain,Low Back Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105102|AbbVie|Active, not recruiting|Apr 2018|Jun 2026|Interventional|Apr 2017|Crohn Disease|Antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102008|University of Miami|Completed|Jan 2017|Dec 2017|Interventional|Mar 2017|Disease,Anxiety Disorders,Compulsive Personality Disorder,Obsessive-Compulsive Disorder,Mood Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105037|The Rotunda Hospital|Completed|Jan 2017|Mar 2017|Observational|Mar 2017|Airway Obstruction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105557|Capturin Distribution B.V.|Recruiting|Jan 2020|Mar 2022|Observational|Mar 2017|Rickets|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105089|Assiut University|Completed|Mar 2016|May 2017|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104530|University of Aberdeen|Completed|May 2017|Aug 2017|Observational|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109795|Seth Holwerda|Active, not recruiting|Apr 2017|Dec 2023|Interventional|Apr 2017|Anxiety Disorders|Hydrochlorothiazide,Clonidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108482|Laboratorios del Dr. Esteve, S.A.|Completed|Mar 2017|Nov 2017|Interventional|Mar 2017|Pain|Celecoxib,Tramadol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103932|Peter Liu|Recruiting|Aug 2017|Dec 2022|Interventional|Mar 2017|Heart Failure|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103971|Fred Hutchinson Cancer Research Center|Recruiting|Nov 2017|Dec 2022|Interventional|Mar 2017|Lymphoma,Leukemia,Precursor Cell Lymphoblastic Leukemia-Lymphoma|Cyclophosphamide,Fludarabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107364|Hospices Civils de Lyon|Unknown status|Mar 2017|May 2018|Observational|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103555|Mahidol University|Unknown status|Feb 2017|Nov 2019|Interventional|Apr 2017|Immunologic Deficiency Syndromes|Cyclophosphamide,Bortezomib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104322|patientMpower Ltd.|Completed|Jun 2017|Mar 2018|Interventional|Mar 2017|Pulmonary Fibrosis,Idiopathic Pulmonary Fibrosis,Fibrosis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101891|Johns Hopkins University|Recruiting|Mar 2017|Mar 2030|Interventional|Mar 2017|Oligohydramnios,Multicystic Dysplastic Kidney,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105622|Children's Hospital of Eastern Ontario|Completed|Apr 2017|Jan 2018|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102034|National Institute of Allergy and Infectious Diseases (NIAID)|Completed|Apr 2017|May 2018|Interventional|Mar 2017|Respiratory Syncytial Virus Infections|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106545|Catherine Vandepitte, M.D.|Completed|Jan 2017|Oct 2017|Interventional|Mar 2017|Hallux Valgus|Bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104036|Institute for Clinical and Experimental Medicine|Completed|Jun 2017|Jun 2021|Interventional|Mar 2017|Colitis,Ulcer|Mesalamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100435|Tufts University School of Dental Medicine|Unknown status|Apr 2017|Dec 2018|Interventional|Mar 2017|Peri-Implantitis|Carbon Fiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108508|Technological Centre of Nutrition and Health, Spain|Completed|May 2017|Jul 2017|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109509|University of Iowa|Completed|Jul 2016|Apr 2017|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107780|National Cancer Institute (NCI)|Recruiting|Feb 2018|Dec 2021|Interventional|Apr 2017|Glioblastoma,Gliosarcoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101930|Vanderbilt University Medical Center|Completed|May 2017|Jun 2021|Interventional|Mar 2017|Prediabetic State|Sitagliptin Phosphate,Liraglutide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100058|Novartis Pharmaceuticals|Completed|May 2017|Aug 2018|Interventional|Mar 2017|Overweight|Licogliflozin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106233|Maastricht University Medical Center|Completed|Sep 2012|Dec 2016|Observational|Feb 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103802|Cairo University|Unknown status|Apr 2017|Feb 2018|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102372|University of Aarhus|Completed|Jan 2016|May 2016|Interventional|Mar 2017|Weight Loss|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102710|Massachusetts General Hospital|Completed|May 2016|Mar 2019|Interventional|Jan 2017||Lidocaine,Capsaicin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104764|Public Dental Health in Uppsala Region|Completed|Aug 2014|Jan 2016|Interventional|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105700|Dartmouth-Hitchcock Medical Center|Recruiting|Apr 2017|Dec 2021|Interventional|Mar 2017|Epilepsy,Depression,Depressive Disorder|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100877|City of Hope Medical Center|Withdrawn|Jan 2018|May 2020|Interventional|Mar 2017|Multiple Myeloma,Neoplasms,Leukemia|Cyclophosphamide,Melphalan,Mechlorethamine,Nitrogen Mustard Compounds,Lenalidomide,Lenograstim,Mitogens,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108781|Soroka University Medical Center|Unknown status|Jul 2017|Sep 2019|Interventional|Mar 2017|Dementia,Problem Behavior|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108729|Sunovion|Withdrawn|Jul 2017|Oct 2017|Interventional|Mar 2017|Epilepsy|Eslicarbazepine acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105479|Actelion|Terminated|Apr 2017|Apr 2018|Interventional|Mar 2017|Clostridium Infections,Diarrhea|Vancomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102151|University of Southern California|Unknown status|May 2014|Aug 2019|Observational|Aug 2016|Psychotic Disorders,Mental Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101137|Kasr El Aini Hospital|Completed|Feb 2016|Jan 2018|Interventional|Nov 2016||Dexamethasone,Bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106610|M.D. Anderson Cancer Center|Terminated|Jul 2017|May 2018|Interventional|Mar 2017|Urinary Bladder Neoplasms|Nivolumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101813|Children's Hospital Medical Center, Cincinnati|Recruiting|Jun 2012|Jun 2047|Observational|Mar 2017|Glioma,Diffuse Intrinsic Pontine Glioma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103620|CeloNova BioSciences, Inc.|Completed|Sep 2015|Dec 2017|Observational|Mar 2017|Myocardial Infarction,Acute Coronary Syndrome,Angina Pectoris,Angina,Infarction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105531|Uppsala University|Recruiting|Apr 2017|Feb 2022|Observational|Mar 2017|Hypertension,Hyperaldosteronism|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102463|University College Dublin|Completed|Oct 2015|Jun 2017|Interventional|Feb 2016|Insulin Resistance|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109626|Barbara Borroni|Completed|Jun 2015|Jun 2018|Interventional|Mar 2017|Ataxia,Spinocerebellar Ataxias,Spinocerebellar Degenerations|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105271|University of Alabama at Birmingham|Recruiting|Jan 2017|Jan 2022|Observational|Mar 2017|Kidney Diseases,Acute Kidney Injury,Renal Insufficiency,Anemia,Wounds and Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101670|Galapagos NV|Completed|Mar 2017|Mar 2018|Interventional|Mar 2017|Arthritis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103737|Rosa María Baños Rivera|Completed|Jan 2012|Aug 2013|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102983|University Hospital, Grenoble|Completed|Oct 2016|Dec 2017|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102021|North Texas Veterans Healthcare System|Completed|Mar 2006|Jun 2013|Interventional|Dec 2007|Acute Kidney Injury,Renal Insufficiency|Epoetin Alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100864|Boehringer Ingelheim|Completed|May 2017|Oct 2019|Interventional|Mar 2017|Colitis,Ulcer|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103984|Federal University of Minas Gerais|Completed|Jul 2014|Oct 2017|Interventional|Mar 2017|Inflammation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100383|Materno-Perinatal Hospital of the State of Mexico|Completed|Nov 2013|Nov 2014|Observational [Patient Registry]|Mar 2017|Body Weight,Weight Gain,Gestational Weight Gain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107013|Balance Therapeutics|Completed|Apr 2017|May 2017|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102216|Helen Joseph Hospital|Completed|Feb 2017|Jun 2017|Interventional|Mar 2017|Emergencies|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107247|Boston Children's Hospital|Completed|Oct 2017|Oct 2021|Interventional|Mar 2017||Technetium Tc 99m Medronate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108404|Centre Hospitalier Universitaire, Amiens|Unknown status|Jan 2017|Jan 2020|Observational|Mar 2017|Premature Birth,Fetal Membranes,Perinatal Death,Rupture|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104127|University of Winchester|Completed|Apr 2017|Jul 2019|Interventional|Mar 2017|Stroke,Gait Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102281|The Second Hospital of Nanjing Medical University|Unknown status|May 2017|Mar 2020|Observational|Mar 2017|Cholelithiasis,Cholecystolithiasis,Gallstones,Choledocholithiasis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106376|Mclean Hospital|Unknown status|Oct 2019|Dec 2020|Interventional|Mar 2017|Respiratory Aspiration|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103451|Biocad|Completed|Nov 2016|May 2017|Interventional|Mar 2017||Antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102515|University Hospital, Caen|Completed|May 2016|Oct 2016|Interventional|Mar 2017|Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103893|Drexel University|Completed|Sep 2017|Nov 2017|Interventional|Mar 2017|Atrophy|Sirolimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103347|Duke University|Completed|Mar 2014|Feb 2017|Observational|Mar 2017|Parkinson Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105999|Laboratori Guidotti S.p.A.|Completed|Feb 2016|Jun 2018|Observational|Mar 2017|Lung Diseases,Pulmonary Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104855|University of Washington|Active, not recruiting|Apr 2017|Dec 2022|Interventional|Feb 2017|Cystic Fibrosis,Fibrosis|Hydroxycholecalciferols,Calcifediol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03109106|Johns Hopkins University|Completed|Apr 2017|Mar 2018|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102593|argenx|Completed|Mar 2017|Apr 2019|Interventional|Mar 2017|Thrombocytopenia,Purpura|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107741|Angus Yu|Completed|Feb 2016|Feb 2019|Interventional|Apr 2017|Metabolic Syndrome,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104712|University of Parma|Completed|Apr 2017|Apr 2018|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108716|Siping Central People's Hospital|Completed|Jan 2011|Jun 2013|Interventional|Apr 2017|Fractures|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108625|H. Lundbeck A/S|Completed|Mar 2017|Apr 2020|Interventional|Mar 2017|Depressive Disorder,Depression|Vortioxetine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106493|Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)|Completed|Jul 2008|Nov 2019|Observational|Apr 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104114|Boston Medical Center|Completed|May 2017|Feb 2019|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103139|University of Southern California|Unknown status|Nov 2016|Oct 2020|Interventional|Dec 2016||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106532|pH Pharma|Completed|Mar 2017|May 2018|Interventional|Mar 2017|Glaucoma,Low Tension Glaucoma|Pharmaceutical Solutions,Ophthalmic Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101007|Spaarne Gasthuis|Active, not recruiting|Jul 2017|Jun 2021|Interventional|Mar 2017|Osteoarthritis,Joint Diseases,Musculoskeletal Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03106961|St. Francis Hospital, New York|Unknown status|Mar 2017|Jun 2018|Observational|Oct 2016|Coronary Artery Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108248|Zhongda Hospital|Completed|Jan 2011|Mar 2017|Observational|Apr 2017|Thrombosis|Doxorubicin,Ethiodized Oil,Gelatin Sponge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101982|Medical University of Graz|Not yet recruiting|Dec 2021|Mar 2024|Interventional|Mar 2017|Spinal Cord Injuries,Wounds and Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107156|Carevive Systems, Inc.|Completed|Jan 2018|Apr 2019|Interventional|Mar 2017|Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100721|University of Malaga|Completed|Apr 2018|Jan 2020|Interventional|Mar 2017|Musculoskeletal Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100006|National Cancer Centre, Singapore|Terminated|Feb 2017|Apr 2020|Interventional|Mar 2017|Carcinoma|Nivolumab,Oregovomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03105193|University of Auckland, New Zealand|Completed|Aug 2018|Dec 2019|Interventional|Mar 2017|Agnosia|Lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101410|University Hospital, Clermont-Ferrand|Completed|Apr 2017|Mar 2018|Interventional|Mar 2017|Intestinal Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03107078|Jie Shen|Unknown status|Oct 2016|Oct 2021|Interventional|Mar 2017|Eye Diseases,Graves Ophthalmopathy|Methylprednisolone,Glucocorticoids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03100240|Reproductive & Genetic Hospital of CITIC-Xiangya|Terminated|Aug 2017|Sep 2018|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03104400|AbbVie|Active, not recruiting|Apr 2017|Aug 2024|Interventional|Apr 2017|Arthritis,Rheumatic Diseases|Adalimumab,Upadacitinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03102229|Albert Einstein College of Medicine|Completed|Jul 2016|Sep 2017|Interventional|Jan 2017|Head and Neck Neoplasms,Esophageal Neoplasms,Stomach Neoplasms,Lung Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03103204|University of Taubate|Completed|Jan 2017|Dec 2017|Interventional|Mar 2017|Periodontitis,Obesity|Chlorhexidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03101098|Kangbuk Samsung Hospital|Suspended|Apr 2017|Mar 2020|Interventional|Mar 2017||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03108586|Federal University of Pelotas|Active, not recruiting|Sep 2016|Dec 2021|Interventional|Mar 2017|Neoplasm Metastasis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
